COD_REG;COD_ISTAT;PRO_COM;SEZ2011;SEZ;COD_LOC;TIPO_LOC
15.0;15063073.0;63073.0;630730000074;74.0;10002.0;1.0
15.0;15063032.0;63032.0;630320000014;14.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000073;73.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000065;65.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000056;56.0;10002.0;1.0
15.0;15063032.0;63032.0;630320000002;2.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000034;34.0;10001.0;1.0
15.0;15064008.0;64008.0;640080000226;226.0;20022.0;2.0
15.0;15063049.0;63049.0;630497839351;7839351.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811421;5811421.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839311;7839311.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535401;7535401.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623471;6623471.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623341;6623341.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709601;5709601.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737591;7737591.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737611;7737611.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811391;5811391.0;10001.0;1.0
15.0;15063023.0;63023.0;630230000014;14.0;10002.0;1.0
15.0;15063023.0;63023.0;630230000004;4.0;10002.0;1.0
15.0;15063021.0;63021.0;630210000031;31.0;10001.0;1.0
15.0;15063023.0;63023.0;630230000139;139.0;40006.0;4.0
15.0;15063005.0;63005.0;630050000059;59.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000071;71.0;10001.0;1.0
15.0;15063045.0;63045.0;630450000006;6.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000064;64.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000055;55.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000012;12.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000146;146.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000057;57.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000008;8.0;10002.0;1.0
15.0;15063036.0;63036.0;630360000076;76.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000047;47.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000125;125.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000027;27.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000072;72.0;10002.0;1.0
15.0;15063032.0;63032.0;630320000108;108.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000048;48.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000012;12.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000047;47.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000162;162.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000028;28.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000163;163.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000022;22.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000069;69.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000121;121.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000072;72.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000118;118.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000116;116.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000053;53.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000067;67.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000052;52.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000117;117.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000095;95.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000124;124.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000122;122.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000119;119.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000071;71.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000102;102.0;10002.0;1.0
15.0;15063005.0;63005.0;630050000068;68.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000110;110.0;10001.0;1.0
15.0;15061024.0;61024.0;610240000001;1.0;26604.0;2.0
15.0;15063032.0;63032.0;630320000091;91.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000031;31.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000014;14.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709831;5709831.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535641;7535641.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914771;5914771.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623271;6623271.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737301;7737301.0;10001.0;1.0
15.0;15063023.0;63023.0;630230000142;142.0;10001.0;1.0
15.0;15063023.0;63023.0;630230000133;133.0;10002.0;1.0
15.0;15063049.0;63049.0;630497535811;7535811.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914721;5914721.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535891;7535891.0;10001.0;1.0
15.0;15063049.0;63049.0;630497736951;7736951.0;10001.0;1.0
15.0;15063049.0;63049.0;630497939861;7939861.0;10001.0;1.0
15.0;15063049.0;63049.0;630497736991;7736991.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737251;7737251.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737261;7737261.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811551;5811551.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839471;7839471.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811541;5811541.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623791;6623791.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839012;7839012.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839551;7839551.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839531;7839531.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737501;7737501.0;10001.0;1.0
15.0;15063049.0;63049.0;630497736981;7736981.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737401;7737401.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737511;7737511.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839411;7839411.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535661;7535661.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737181;7737181.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737351;7737351.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737361;7737361.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737521;7737521.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839561;7839561.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839491;7839491.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737211;7737211.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838881;7838881.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811311;5811311.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811731;5811731.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709501;5709501.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839051;7839051.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623421;6623421.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737221;7737221.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623571;6623571.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737421;7737421.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623392;6623392.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737411;7737411.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914611;5914611.0;10001.0;1.0
15.0;15063011.0;63011.0;630110000020;20.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000059;59.0;10003.0;1.0
15.0;15063017.0;63017.0;630170000034;34.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000202;202.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000208;208.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000140;140.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000021;21.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000063;63.0;10003.0;1.0
15.0;15063057.0;63057.0;630570000061;61.0;10003.0;1.0
15.0;15063017.0;63017.0;630170000024;24.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000214;214.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000220;220.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000016;16.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000076;76.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000092;92.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000029;29.0;10002.0;1.0
15.0;15063032.0;63032.0;630320000099;99.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000191;191.0;10006.0;1.0
15.0;15063036.0;63036.0;630360000074;74.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000036;36.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000028;28.0;10002.0;1.0
15.0;15065037.0;65037.0;650370000066;66.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000042;42.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000057;57.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000046;46.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000192;192.0;20008.0;2.0
15.0;15065037.0;65037.0;650370000201;201.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000100;100.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000079;79.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000166;166.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000259;259.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000143;143.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000128;128.0;26727.0;2.0
15.0;15065037.0;65037.0;650370000084;84.0;10001.0;1.0
15.0;15063049.0;63049.0;630495608271;5608271.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232041;7232041.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232151;7232151.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709981;5709981.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710251;5710251.0;10001.0;1.0
15.0;15063049.0;63049.0;630495711191;5711191.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709191;5709191.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232021;7232021.0;40005.0;4.0
15.0;15063049.0;63049.0;630497231821;7231821.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710831;5710831.0;10001.0;1.0
15.0;15063049.0;63049.0;630497333351;7333351.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232001;7232001.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710301;5710301.0;10001.0;1.0
15.0;15063049.0;63049.0;630495608631;5608631.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710281;5710281.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710381;5710381.0;10001.0;1.0
15.0;15063049.0;63049.0;630496422111;6422111.0;10001.0;1.0
15.0;15061024.0;61024.0;610240000002;2.0;10002.0;1.0
15.0;15061035.0;61035.0;610350000004;4.0;10001.0;1.0
15.0;15061091.0;61091.0;610910000008;8.0;10014.0;1.0
15.0;15061061.0;61061.0;610610000014;14.0;40001.0;4.0
15.0;15061015.0;61015.0;610150000062;62.0;40002.0;4.0
15.0;15061035.0;61035.0;610350000014;14.0;40001.0;4.0
15.0;15061035.0;61035.0;610350000013;13.0;40001.0;4.0
15.0;15061091.0;61091.0;610910000051;51.0;40001.0;4.0
15.0;15061083.0;61083.0;610830000181;181.0;10001.0;1.0
15.0;15061007.0;61007.0;610070000009;9.0;20006.0;2.0
15.0;15061099.0;61099.0;610990000049;49.0;40001.0;4.0
15.0;15061099.0;61099.0;610990000050;50.0;40001.0;4.0
15.0;15061099.0;61099.0;610990000002;2.0;10001.0;1.0
15.0;15061099.0;61099.0;610990000048;48.0;40001.0;4.0
15.0;15061019.0;61019.0;610190000032;32.0;10001.0;1.0
15.0;15061099.0;61099.0;610990000021;21.0;10001.0;1.0
15.0;15061103.0;61103.0;611030000012;12.0;20001.0;2.0
15.0;15063049.0;63049.0;630495913741;5913741.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232361;7232361.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535271;7535271.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232362;7232362.0;10001.0;1.0
15.0;15063049.0;63049.0;630497332923;7332923.0;10001.0;1.0
15.0;15063049.0;63049.0;630497636831;7636831.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535131;7535131.0;10001.0;1.0
15.0;15063049.0;63049.0;630495608131;5608131.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709181;5709181.0;10001.0;1.0
15.0;15063049.0;63049.0;630497433631;7433631.0;10001.0;1.0
15.0;15063049.0;63049.0;630497534511;7534511.0;10001.0;1.0
15.0;15063049.0;63049.0;630497232331;7232331.0;10001.0;1.0
15.0;15063049.0;63049.0;630497434151;7434151.0;10001.0;1.0
15.0;15062051.0;62051.0;620510000001;1.0;10001.0;1.0
15.0;15062069.0;62069.0;620690000001;1.0;10001.0;1.0
15.0;15062054.0;62054.0;620540000037;37.0;20015.0;2.0
15.0;15062026.0;62026.0;620260000021;21.0;40001.0;4.0
15.0;15063050.0;63050.0;630500000239;239.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000039;39.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000005;5.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000007;7.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000202;202.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000089;89.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000022;22.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000092;92.0;10003.0;1.0
15.0;15063043.0;63043.0;630430000035;35.0;10001.0;1.0
15.0;15063042.0;63042.0;630420000015;15.0;40001.0;4.0
15.0;15063043.0;63043.0;630430000038;38.0;10001.0;1.0
15.0;15063050.0;63050.0;630500000108;108.0;10003.0;1.0
15.0;15063050.0;63050.0;630500000363;363.0;10003.0;1.0
15.0;15063077.0;63077.0;630770000023;23.0;10001.0;1.0
15.0;15063028.0;63028.0;630280000013;13.0;10001.0;1.0
15.0;15063043.0;63043.0;630430000068;68.0;40003.0;4.0
15.0;15063043.0;63043.0;630430000069;69.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623741;6623741.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811271;5811271.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623671;6623671.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535921;7535921.0;10001.0;1.0
15.0;15063049.0;63049.0;630497737062;7737062.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811361;5811361.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623651;6623651.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839071;7839071.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838971;7838971.0;10001.0;1.0
15.0;15063089.0;63089.0;630890000030;30.0;10001.0;1.0
15.0;15063089.0;63089.0;630890000022;22.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623191;6623191.0;10001.0;1.0
15.0;15063049.0;63049.0;630497839301;7839301.0;10001.0;1.0
15.0;15062026.0;62026.0;620260000020;20.0;40001.0;4.0
15.0;15062029.0;62029.0;620290000040;40.0;40001.0;4.0
15.0;15062029.0;62029.0;620290000011;11.0;20005.0;2.0
15.0;15062037.0;62037.0;620370000007;7.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000140;140.0;10003.0;1.0
15.0;15063057.0;63057.0;630570000125;125.0;10003.0;1.0
15.0;15063017.0;63017.0;630170000074;74.0;40005.0;4.0
15.0;15063017.0;63017.0;630170000014;14.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000254;254.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000054;54.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000044;44.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000103;103.0;10003.0;1.0
15.0;15063001.0;63001.0;630010000194;194.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000157;157.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000160;160.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000081;81.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000019;19.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000032;32.0;10003.0;1.0
15.0;15063001.0;63001.0;630010000010;10.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000101;101.0;10003.0;1.0
15.0;15063001.0;63001.0;630010000037;37.0;10001.0;1.0
15.0;15062051.0;62051.0;620510000010;10.0;40001.0;4.0
15.0;15063073.0;63073.0;630730000046;46.0;10002.0;1.0
15.0;15063036.0;63036.0;630360000120;120.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000036;36.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000050;50.0;10002.0;1.0
15.0;15063036.0;63036.0;630360000042;42.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000058;58.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000091;91.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000001;1.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000009;9.0;10002.0;1.0
15.0;15063036.0;63036.0;630360000039;39.0;10001.0;1.0
15.0;15063020.0;63020.0;630200000004;4.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000059;59.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000031;31.0;10001.0;1.0
15.0;15063049.0;63049.0;630497434331;7434331.0;10001.0;1.0
15.0;15063049.0;63049.0;630495710621;5710621.0;10001.0;1.0
15.0;15063049.0;63049.0;630497534721;7534721.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000109;109.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000103;103.0;10001.0;1.0
15.0;15065090.0;65090.0;650900000017;17.0;10005.0;1.0
15.0;15065037.0;65037.0;650370000244;244.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000005;5.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000016;16.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000029;29.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000002;2.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000028;28.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000026;26.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000017;17.0;10001.0;1.0
15.0;15065037.0;65037.0;650370000021;21.0;10001.0;1.0
15.0;15061060.0;61060.0;610600000013;13.0;26703.0;2.0
15.0;15061040.0;61040.0;610400000004;4.0;40001.0;4.0
15.0;15061060.0;61060.0;610600000002;2.0;10001.0;1.0
15.0;15061024.0;61024.0;610240000003;3.0;10001.0;1.0
15.0;15061047.0;61047.0;610470000013;13.0;10001.0;1.0
15.0;15061047.0;61047.0;610470000014;14.0;10001.0;1.0
15.0;15061062.0;61062.0;610620000001;1.0;10001.0;1.0
15.0;15061047.0;61047.0;610470000025;25.0;10001.0;1.0
15.0;15061062.0;61062.0;610620000002;2.0;10001.0;1.0
15.0;15061060.0;61060.0;610600000006;6.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000026;26.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000045;45.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000044;44.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000043;43.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000173;173.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000088;88.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000030;30.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000003;3.0;10001.0;1.0
15.0;15061020.0;61020.0;610200000016;16.0;40004.0;4.0
15.0;15061037.0;61037.0;610370000019;19.0;40003.0;4.0
15.0;15061020.0;61020.0;610200000014;14.0;40002.0;4.0
15.0;15061005.0;61005.0;610050000007;7.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000006;6.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000010;10.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000011;11.0;10001.0;1.0
15.0;15061094.0;61094.0;610940000058;58.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000012;12.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000013;13.0;10001.0;1.0
15.0;15061016.0;61016.0;610160000003;3.0;10001.0;1.0
15.0;15061043.0;61043.0;610430000006;6.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000043;43.0;10001.0;1.0
15.0;15061053.0;61053.0;610530000002;2.0;10001.0;1.0
15.0;15061092.0;61092.0;610920000001;1.0;10001.0;1.0
15.0;15061037.0;61037.0;610370000004;4.0;10001.0;1.0
15.0;15061077.0;61077.0;610770000012;12.0;10002.0;1.0
15.0;15061037.0;61037.0;610370000006;6.0;10001.0;1.0
15.0;15061037.0;61037.0;610370000010;10.0;10001.0;1.0
15.0;15061092.0;61092.0;610920000005;5.0;10001.0;1.0
15.0;15061037.0;61037.0;610370000002;2.0;10001.0;1.0
15.0;15061043.0;61043.0;610430000007;7.0;10001.0;1.0
15.0;15061043.0;61043.0;610430000005;5.0;10001.0;1.0
15.0;15061094.0;61094.0;610940000014;14.0;10001.0;1.0
15.0;15061094.0;61094.0;610940000022;22.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000004;4.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000046;46.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000030;30.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000256;256.0;40002.0;4.0
15.0;15063073.0;63073.0;630730000093;93.0;10002.0;1.0
15.0;15063005.0;63005.0;630050000062;62.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000111;111.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000158;158.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000152;152.0;40004.0;4.0
15.0;15063005.0;63005.0;630050000160;160.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000019;19.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000032;32.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000074;74.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000050;50.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000049;49.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000090;90.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000075;75.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000001;1.0;10002.0;1.0
15.0;15063032.0;63032.0;630320000005;5.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000057;57.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000002;2.0;10002.0;1.0
15.0;15063005.0;63005.0;630050000088;88.0;10001.0;1.0
15.0;15063005.0;63005.0;630050000041;41.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000024;24.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000055;55.0;10002.0;1.0
15.0;15063034.0;63034.0;630340000082;82.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000153;153.0;40005.0;4.0
15.0;15063073.0;63073.0;630730000150;150.0;40002.0;4.0
15.0;15061087.0;61087.0;610870000005;5.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000104;104.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000033;33.0;10002.0;1.0
15.0;15063036.0;63036.0;630360000067;67.0;10001.0;1.0
15.0;15061005.0;61005.0;610050000062;62.0;40002.0;4.0
15.0;15063048.0;63048.0;630480000007;7.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000110;110.0;10002.0;1.0
15.0;15063005.0;63005.0;630050000001;1.0;10001.0;1.0
15.0;15063036.0;63036.0;630360000121;121.0;40006.0;4.0
15.0;15063073.0;63073.0;630730000027;27.0;10002.0;1.0
15.0;15063034.0;63034.0;630340000257;257.0;40003.0;4.0
15.0;15063045.0;63045.0;630450000005;5.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000094;94.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000022;22.0;10002.0;1.0
15.0;15063048.0;63048.0;630480000031;31.0;10001.0;1.0
15.0;15063048.0;63048.0;630480000041;41.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000157;157.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000161;161.0;10002.0;1.0
15.0;15063073.0;63073.0;630730000066;66.0;10002.0;1.0
15.0;15063048.0;63048.0;630480000021;21.0;10001.0;1.0
15.0;15061087.0;61087.0;610870000002;2.0;10001.0;1.0
15.0;15063073.0;63073.0;630730000091;91.0;10002.0;1.0
15.0;15063049.0;63049.0;630495710771;5710771.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535061;7535061.0;10001.0;1.0
15.0;15063049.0;63049.0;630495711071;5711071.0;10001.0;1.0
15.0;15063049.0;63049.0;630497535161;7535161.0;10001.0;1.0
15.0;15063049.0;63049.0;630497332691;7332691.0;10001.0;1.0
15.0;15063049.0;63049.0;630495708681;5708681.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709121;5709121.0;10001.0;1.0
15.0;15063049.0;63049.0;630497636651;7636651.0;10001.0;1.0
15.0;15063049.0;63049.0;630495709011;5709011.0;10001.0;1.0
15.0;15063049.0;63049.0;630497332881;7332881.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913731;5913731.0;10001.0;1.0
15.0;15063049.0;63049.0;630495711001;5711001.0;10001.0;1.0
15.0;15063049.0;63049.0;630497434121;7434121.0;10001.0;1.0
15.0;15063049.0;63049.0;630496422001;6422001.0;10001.0;1.0
15.0;15063049.0;63049.0;630497333201;7333201.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000219;219.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000248;248.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000196;196.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000033;33.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000111;111.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000041;41.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000058;58.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000012;12.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000059;59.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000119;119.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000215;215.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000109;109.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000129;129.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000032;32.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000037;37.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000080;80.0;10003.0;1.0
15.0;15063001.0;63001.0;630010000067;67.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000015;15.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000184;184.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000062;62.0;10003.0;1.0
15.0;15063057.0;63057.0;630570000060;60.0;10003.0;1.0
15.0;15063057.0;63057.0;630570000058;58.0;10003.0;1.0
15.0;15063017.0;63017.0;630170000010;10.0;10001.0;1.0
15.0;15063057.0;63057.0;630570000057;57.0;10003.0;1.0
15.0;15063057.0;63057.0;630570000138;138.0;10003.0;1.0
15.0;15063001.0;63001.0;630010000108;108.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000024;24.0;10001.0;1.0
15.0;15063001.0;63001.0;630010000107;107.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000032;32.0;10001.0;1.0
15.0;15063017.0;63017.0;630170000039;39.0;10001.0;1.0
